FIPS,County,State,Median Home Value,% of National Median,Price Category
48359,"Oldham County","Texas",144800,84.0,Moderate
01027,"Clay County","Alabama",144700,84.0,Moderate
17161,"Rock Island County","Illinois",144700,84.0,Moderate
18049,"Fulton County","Indiana",144700,84.0,Moderate
54093,"Tucker County","West Virginia",144700,84.0,Moderate
28149,"Warren County","Mississippi",144400,83.8,Moderate
48463,"Uvalde County","Texas",144400,83.8,Moderate
02013,"Aleutians East Borough","Alaska",144300,83.7,Moderate
13235,"Pulaski County","Georgia",144300,83.7,Moderate
01029,"Cleburne County","Alabama",144200,83.7,Moderate
51035,"Carroll County","Virginia",144200,83.7,Moderate
47129,"Morgan County","Tennessee",144000,83.6,Moderate
51037,"Charlotte County","Virginia",144000,83.6,Moderate
54091,"Taylor County","West Virginia",144000,83.6,Moderate
18117,"Orange County","Indiana",143900,83.5,Moderate
45023,"Chester County","South Carolina",143800,83.5,Moderate
27071,"Koochiching County","Minnesota",143700,83.4,Moderate
29201,"Scott County","Missouri",143700,83.4,Moderate
18169,"Wabash County","Indiana",143600,83.3,Moderate
22115,"Vernon Parish","Louisiana",143500,83.3,Moderate
31145,"Red Willow County","Nebraska",143500,83.3,Moderate
51071,"Giles County","Virginia",143500,83.3,Moderate
21125,"Laurel County","Kentucky",143400,83.2,Moderate
27073,"Lac qui Parle County","Minnesota",143400,83.2,Moderate
38069,"Pierce County","North Dakota",143400,83.2,Moderate
42039,"Crawford County","Pennsylvania",143400,83.2,Moderate
72021,"Bayamón Municipio","Puerto Rico",143400,83.2,Moderate
72025,"Caguas Municipio","Puerto Rico",143300,83.2,Moderate
35053,"Socorro County","New Mexico",143200,83.1,Moderate
38049,"McHenry County","North Dakota",143200,83.1,Moderate
48431,"Sterling County","Texas",143200,83.1,Moderate
13277,"Tift County","Georgia",143100,83.1,Moderate
39013,"Belmont County","Ohio",143000,83.0,Moderate
22097,"St. Landry Parish","Louisiana",142900,82.9,Moderate
42087,"Mifflin County","Pennsylvania",142900,82.9,Moderate
48371,"Pecos County","Texas",142900,82.9,Moderate
20139,"Osage County","Kansas",142800,82.9,Moderate
08115,"Sedgwick County","Colorado",142700,82.8,Moderate
26109,"Menominee County","Michigan",142700,82.8,Moderate
36099,"Seneca County","New York",142700,82.8,Moderate
17041,"Douglas County","Illinois",142600,82.8,Moderate
40103,"Noble County","Oklahoma",142600,82.8,Moderate
54081,"Raleigh County","West Virginia",142600,82.8,Moderate
01039,"Covington County","Alabama",142500,82.7,Moderate
29185,"St. Clair County","Missouri",142500,82.7,Moderate
21197,"Powell County","Kentucky",142400,82.6,Moderate
29017,"Bollinger County","Missouri",142400,82.6,Moderate
01021,"Chilton County","Alabama",142300,82.6,Moderate
19195,"Worth County","Iowa",142300,82.6,Moderate
39031,"Coshocton County","Ohio",142300,82.6,Moderate
48297,"Live Oak County","Texas",142300,82.6,Moderate
17009,"Brown County","Illinois",142200,82.5,Moderate
20111,"Lyon County","Kansas",142200,82.5,Moderate
26119,"Montmorency County","Michigan",142000,82.4,Moderate
29175,"Randolph County","Missouri",141900,82.4,Moderate
35005,"Chaves County","New Mexico",141900,82.4,Moderate
38013,"Burke County","North Dakota",141900,82.4,Moderate
40151,"Woods County","Oklahoma",141900,82.4,Moderate
46025,"Clark County","South Dakota",141900,82.4,Moderate
47029,"Cocke County","Tennessee",141800,82.3,Moderate
72005,"Aguadilla Municipio","Puerto Rico",141800,82.3,Moderate
05027,"Columbia County","Arkansas",141700,82.2,Moderate
28115,"Pontotoc County","Mississippi",141700,82.2,Moderate
31165,"Sioux County","Nebraska",141700,82.2,Moderate
36057,"Montgomery County","New York",141600,82.2,Moderate
48485,"Wichita County","Texas",141600,82.2,Moderate
72035,"Cayey Municipio","Puerto Rico",141600,82.2,Moderate
21027,"Breckinridge County","Kentucky",141400,82.1,Moderate
31051,"Dixon County","Nebraska",141400,82.1,Moderate
45031,"Darlington County","South Carolina",141400,82.1,Moderate
26063,"Huron County","Michigan",141300,82.0,Moderate
22007,"Assumption Parish","Louisiana",141200,82.0,Moderate
29199,"Scotland County","Missouri",141100,81.9,Moderate
39099,"Mahoning County","Ohio",141100,81.9,Moderate
19123,"Mahaska County","Iowa",140900,81.8,Moderate
19001,"Adair County","Iowa",140600,81.6,Moderate
48065,"Carson County","Texas",140600,81.6,Moderate
48435,"Sutton County","Texas",140600,81.6,Moderate
19073,"Greene County","Iowa",140500,81.5,Moderate
48111,"Dallam County","Texas",140500,81.5,Moderate
18167,"Vigo County","Indiana",140400,81.5,Moderate
39079,"Jackson County","Ohio",140400,81.5,Moderate
42107,"Schuylkill County","Pennsylvania",140400,81.5,Moderate
26061,"Houghton County","Michigan",140300,81.4,Moderate
18065,"Henry County","Indiana",140200,81.4,Moderate
39171,"Williams County","Ohio",140000,81.3,Moderate
48105,"Crockett County","Texas",140000,81.3,Moderate
19171,"Tama County","Iowa",139900,81.2,Moderate
54051,"Marshall County","West Virginia",139800,81.1,Moderate
13109,"Evans County","Georgia",139700,81.1,Moderate
40095,"Marshall County","Oklahoma",139700,81.1,Moderate
26133,"Osceola County","Michigan",139600,81.0,Moderate
29195,"Saline County","Missouri",139600,81.0,Moderate
36075,"Oswego County","New York",139600,81.0,Moderate
20031,"Coffey County","Kansas",139500,81.0,Moderate
22117,"Washington Parish","Louisiana",139400,80.9,Moderate
26145,"Saginaw County","Michigan",139400,80.9,Moderate
54075,"Pocahontas County","West Virginia",139400,80.9,Moderate
17131,"Mercer County","Illinois",139300,80.8,Moderate
18121,"Parke County","Indiana",139300,80.8,Moderate
21137,"Lincoln County","Kentucky",139300,80.8,Moderate
39029,"Columbiana County","Ohio",139100,80.7,Moderate
46109,"Roberts County","South Dakota",139100,80.7,Moderate
21083,"Graves County","Kentucky",139000,80.7,Moderate
29023,"Butler County","Missouri",138800,80.6,Moderate
31063,"Frontier County","Nebraska",138800,80.6,Moderate
40101,"Muskogee County","Oklahoma",138800,80.6,Moderate
48475,"Ward County","Texas",138800,80.6,Moderate
26129,"Ogemaw County","Michigan",138600,80.4,Moderate
46007,"Bennett County","South Dakota",138600,80.4,Moderate
19187,"Webster County","Iowa",138500,80.4,Moderate
38043,"Kidder County","North Dakota",138500,80.4,Moderate
46111,"Sanborn County","South Dakota",138500,80.4,Moderate
19161,"Sac County","Iowa",138400,80.3,Moderate
37177,"Tyrrell County","North Carolina",138400,80.3,Moderate
48457,"Tyler County","Texas",138400,80.3,Moderate
29117,"Livingston County","Missouri",138300,80.3,Moderate
40005,"Atoka County","Oklahoma",138000,80.1,Moderate
01121,"Talladega County","Alabama",137900,80.0,Moderate
08011,"Bent County","Colorado",137900,80.0,Moderate
17123,"Marshall County","Illinois",137800,80.0,Moderate
26007,"Alpena County","Michigan",137800,80.0,Moderate
48093,"Comanche County","Texas",137800,80.0,Moderate
54083,"Randolph County","West Virginia",137800,80.0,Moderate
72041,"Cidra Municipio","Puerto Rico",137800,80.0,Moderate
72137,"Toa Baja Municipio","Puerto Rico",137800,80.0,Moderate
19115,"Louisa County","Iowa",137600,79.9,Moderate
21091,"Hancock County","Kentucky",137600,79.9,Moderate
13175,"Laurens County","Georgia",137400,79.7,Moderate
39161,"Van Wert County","Ohio",137300,79.7,Moderate
22059,"LaSalle Parish","Louisiana",137200,79.6,Moderate
48357,"Ochiltree County","Texas",137200,79.6,Moderate
46123,"Tripp County","South Dakota",137100,79.6,Moderate
05029,"Conway County","Arkansas",137000,79.5,Moderate
19057,"Des Moines County","Iowa",137000,79.5,Moderate
26157,"Tuscola County","Michigan",136900,79.5,Moderate
47027,"Clay County","Tennessee",136900,79.5,Moderate
48255,"Karnes County","Texas",136900,79.5,Moderate
26057,"Gratiot County","Michigan",136800,79.4,Moderate
29217,"Vernon County","Missouri",136700,79.3,Moderate
42073,"Lawrence County","Pennsylvania",136700,79.3,Moderate
21061,"Edmonson County","Kentucky",136600,79.3,Moderate
13131,"Grady County","Georgia",136500,79.2,Moderate
47139,"Polk County","Tennessee",136400,79.2,Moderate
04011,"Greenlee County","Arizona",136300,79.1,Moderate
19047,"Crawford County","Iowa",136300,79.1,Moderate
47183,"Weakley County","Tennessee",136300,79.1,Moderate
54025,"Greenbrier County","West Virginia",136300,79.1,Moderate
39147,"Seneca County","Ohio",136200,79.0,Moderate
05097,"Montgomery County","Arkansas",136000,78.9,Moderate
29011,"Barton County","Missouri",136000,78.9,Moderate
31031,"Cherry County","Nebraska",136000,78.9,Moderate
35041,"Roosevelt County","New Mexico",136000,78.9,Moderate
19135,"Monroe County","Iowa",135900,78.9,Moderate
22043,"Grant Parish","Louisiana",135900,78.9,Moderate
31183,"Wheeler County","Nebraska",135900,78.9,Moderate
35059,"Union County","New Mexico",135900,78.9,Moderate
40091,"McIntosh County","Oklahoma",135800,78.8,Moderate
54041,"Lewis County","West Virginia",135800,78.8,Moderate
21045,"Casey County","Kentucky",135700,78.8,Moderate
27011,"Big Stone County","Minnesota",135700,78.8,Moderate
27107,"Norman County","Minnesota",135700,78.8,Moderate
13043,"Candler County","Georgia",135600,78.7,Moderate
39087,"Lawrence County","Ohio",135600,78.7,Moderate
01049,"DeKalb County","Alabama",135500,78.6,Moderate
05061,"Howard County","Arkansas",135400,78.6,Moderate
18007,"Benton County","Indiana",135400,78.6,Moderate
29207,"Stoddard County","Missouri",135400,78.6,Moderate
48341,"Moore County","Texas",135400,78.6,Moderate
21089,"Greenup County","Kentucky",135300,78.5,Moderate
26141,"Presque Isle County","Michigan",135200,78.5,Moderate
45021,"Cherokee County","South Carolina",135200,78.5,Moderate
47087,"Jackson County","Tennessee",135200,78.5,Moderate
72007,"Aguas Buenas Municipio","Puerto Rico",135200,78.5,Moderate
19109,"Kossuth County","Iowa",135100,78.4,Moderate
26017,"Bay County","Michigan",135100,78.4,Moderate
40137,"Stephens County","Oklahoma",135100,78.4,Moderate
31163,"Sherman County","Nebraska",135000,78.4,Moderate
36043,"Herkimer County","New York",135000,78.4,Moderate
39053,"Gallia County","Ohio",135000,78.4,Moderate
54039,"Kanawha County","West Virginia",135000,78.4,Moderate
48375,"Potter County","Texas",134900,78.3,Moderate
21001,"Adair County","Kentucky",134800,78.2,Moderate
39065,"Hardin County","Ohio",134800,78.2,Moderate
40093,"Major County","Oklahoma",134700,78.2,Moderate
72033,"Cataño Municipio","Puerto Rico",134700,78.2,Moderate
18131,"Pulaski County","Indiana",134600,78.1,Moderate
46069,"Hyde County","South Dakota",134500,78.1,Moderate
72143,"Vega Alta Municipio","Puerto Rico",134500,78.1,Moderate
27069,"Kittson County","Minnesota",134400,78.0,Moderate
39115,"Morgan County","Ohio",134200,77.9,Moderate
17157,"Randolph County","Illinois",134100,77.8,Moderate
19127,"Marshall County","Iowa",134100,77.8,Moderate
29119,"McDonald County","Missouri",134100,77.8,Moderate
47033,"Crockett County","Tennessee",134100,77.8,Moderate
12013,"Calhoun County","Florida",134000,77.8,Moderate
20175,"Seward County","Kansas",134000,77.8,Moderate
19089,"Howard County","Iowa",133900,77.7,Moderate
47039,"Decatur County","Tennessee",133900,77.7,Moderate
48387,"Red River County","Texas",133800,77.7,Moderate
48067,"Cass County","Texas",133500,77.5,Moderate
47061,"Grundy County","Tennessee",133400,77.4,Moderate
19029,"Cass County","Iowa",133300,77.4,Moderate
19067,"Floyd County","Iowa",133300,77.4,Moderate
18045,"Fountain County","Indiana",133200,77.3,Moderate
17005,"Bond County","Illinois",133100,77.2,Moderate
13023,"Bleckley County","Georgia",132900,77.1,Moderate
21007,"Ballard County","Kentucky",132900,77.1,Moderate
40035,"Craig County","Oklahoma",132900,77.1,Moderate
20057,"Ford County","Kansas",132700,77.0,Moderate
51025,"Brunswick County","Virginia",132700,77.0,Moderate
01007,"Bibb County","Alabama",132600,77.0,Moderate
40049,"Garvin County","Oklahoma",132600,77.0,Moderate
28141,"Tishomingo County","Mississippi",132500,76.9,Moderate
19079,"Hamilton County","Iowa",132300,76.8,Moderate
19189,"Winnebago County","Iowa",132300,76.8,Moderate
28003,"Alcorn County","Mississippi",132300,76.8,Moderate
39145,"Scioto County","Ohio",132300,76.8,Moderate
51077,"Grayson County","Virginia",132300,76.8,Moderate
13229,"Pierce County","Georgia",132100,76.7,Moderate
36015,"Chemung County","New York",132100,76.7,Moderate
48195,"Hansford County","Texas",132100,76.7,Moderate
39111,"Monroe County","Ohio",132000,76.6,Moderate
48403,"Sabine County","Texas",131900,76.6,Moderate
28085,"Lincoln County","Mississippi",131800,76.5,Moderate
17181,"Union County","Illinois",131700,76.4,Moderate
23003,"Aroostook County","Maine",131700,76.4,Moderate
39163,"Vinton County","Ohio",131700,76.4,Moderate
12067,"Lafayette County","Florida",131600,76.4,Moderate
17105,"Livingston County","Illinois",131500,76.3,Moderate
31097,"Johnson County","Nebraska",131500,76.3,Moderate
05149,"Yell County","Arkansas",131300,76.2,Moderate
31059,"Fillmore County","Nebraska",131200,76.1,Moderate
01127,"Walker County","Alabama",131100,76.1,Moderate
51595,"Emporia city","Virginia",131100,76.1,Moderate
19065,"Fayette County","Iowa",130800,75.9,Moderate
48305,"Lynn County","Texas",130800,75.9,Moderate
42111,"Somerset County","Pennsylvania",130600,75.8,Moderate
17173,"Shelby County","Illinois",130400,75.7,Moderate
26043,"Dickinson County","Michigan",130300,75.6,Moderate
13099,"Early County","Georgia",130100,75.5,Moderate
46129,"Walworth County","South Dakota",130000,75.4,Moderate
18055,"Greene County","Indiana",129900,75.4,Moderate
21041,"Carroll County","Kentucky",129800,75.3,Moderate
01017,"Chambers County","Alabama",129700,75.3,Moderate
05001,"Arkansas County","Arkansas",129400,75.1,Moderate
12049,"Hardee County","Florida",129400,75.1,Moderate
22085,"Sabine Parish","Louisiana",129400,75.1,Moderate
29163,"Pike County","Missouri",129400,75.1,Moderate
05105,"Perry County","Arkansas",129300,75.0,Moderate
19081,"Hancock County","Iowa",129300,75.0,Moderate
54073,"Pleasants County","West Virginia",129300,75.0,Moderate
13095,"Dougherty County","Georgia",129200,75.0,Affordable
28163,"Yazoo County","Mississippi",129200,75.0,Affordable
01045,"Dale County","Alabama",129100,74.9,Affordable
31033,"Cheyenne County","Nebraska",129100,74.9,Affordable
45039,"Fairfield County","South Carolina",129100,74.9,Affordable
26011,"Arenac County","Michigan",129000,74.9,Affordable
46003,"Aurora County","South Dakota",129000,74.9,Affordable
46053,"Gregory County","South Dakota",129000,74.9,Affordable
18021,"Clay County","Indiana",128900,74.8,Affordable
72119,"Río Grande Municipio","Puerto Rico",128900,74.8,Affordable
21107,"Hopkins County","Kentucky",128800,74.8,Affordable
31037,"Colfax County","Nebraska",128800,74.8,Affordable
17137,"Morgan County","Illinois",128700,74.7,Affordable
21057,"Cumberland County","Kentucky",128600,74.6,Affordable
36033,"Franklin County","New York",128600,74.6,Affordable
36101,"Steuben County","New York",128600,74.6,Affordable
42047,"Elk County","Pennsylvania",128600,74.6,Affordable
72065,"Hatillo Municipio","Puerto Rico",128500,74.6,Affordable
18125,"Pike County","Indiana",128400,74.5,Affordable
28139,"Tippah County","Mississippi",128400,74.5,Affordable
37163,"Sampson County","North Carolina",128400,74.5,Affordable
48295,"Lipscomb County","Texas",128400,74.5,Affordable
37047,"Columbus County","North Carolina",128300,74.5,Affordable
38039,"Griggs County","North Dakota",128200,74.4,Affordable
36017,"Chenango County","New York",128100,74.3,Affordable
39155,"Trumbull County","Ohio",128100,74.3,Affordable
01059,"Franklin County","Alabama",128000,74.3,Affordable
22101,"St. Mary Parish","Louisiana",128000,74.3,Affordable
05059,"Hot Spring County","Arkansas",127900,74.2,Affordable
05043,"Drew County","Arkansas",127800,74.2,Affordable
54009,"Brooke County","West Virginia",127700,74.1,Affordable
18035,"Delaware County","Indiana",127600,74.1,Affordable
17177,"Stephenson County","Illinois",127500,74.0,Affordable
40135,"Sequoyah County","Oklahoma",127500,74.0,Affordable
54053,"Mason County","West Virginia",127400,73.9,Affordable
48369,"Parmer County","Texas",127300,73.9,Affordable
13263,"Talbot County","Georgia",127200,73.8,Affordable
13279,"Toombs County","Georgia",127100,73.8,Affordable
29121,"Macon County","Missouri",127000,73.7,Affordable
46073,"Jerauld County","South Dakota",127000,73.7,Affordable
05083,"Logan County","Arkansas",126900,73.7,Affordable
42051,"Fayette County","Pennsylvania",126900,73.7,Affordable
28067,"Jones County","Mississippi",126800,73.6,Affordable
39125,"Paulding County","Ohio",126800,73.6,Affordable
51640,"Galax city","Virginia",126800,73.6,Affordable
27117,"Pipestone County","Minnesota",126700,73.5,Affordable
42065,"Jefferson County","Pennsylvania",126700,73.5,Affordable
47181,"Wayne County","Tennessee",126600,73.5,Affordable
01025,"Clarke County","Alabama",126400,73.4,Affordable
01065,"Hale County","Alabama",126300,73.3,Affordable
20181,"Sherman County","Kansas",126300,73.3,Affordable
21019,"Boyd County","Kentucky",126300,73.3,Affordable
36073,"Orleans County","New York",126200,73.2,Affordable
40011,"Blaine County","Oklahoma",126200,73.2,Affordable
17117,"Macoupin County","Illinois",126100,73.2,Affordable
18177,"Wayne County","Indiana",126100,73.2,Affordable
21043,"Carter County","Kentucky",126100,73.2,Affordable
