FIPS,County,State,Total Votes,Democrat Votes,Republican Votes,Democrat %,Republican %,Winner
21125,"Laurel County",Kentucky,27884,4037,23516,14.48,84.34,Republican
21127,"Lawrence County",Kentucky,6572,1044,5464,15.89,83.14,Republican
21129,"Lee County",Kentucky,2690,406,2227,15.09,82.79,Republican
21131,"Leslie County",Kentucky,4357,382,3908,8.77,89.69,Republican
21133,"Letcher County",Kentucky,8430,1457,6848,17.28,81.23,Republican
21135,"Lewis County",Kentucky,5721,666,4997,11.64,87.34,Republican
21137,"Lincoln County",Kentucky,11034,2080,8833,18.85,80.05,Republican
21139,"Livingston County",Kentucky,4972,886,4021,17.82,80.87,Republican
21141,"Logan County",Kentucky,12506,2734,9620,21.86,76.92,Republican
21143,"Lyon County",Kentucky,4187,950,3187,22.69,76.12,Republican
21145,"McCracken County",Kentucky,31937,10191,21349,31.91,66.85,Republican
21147,"McCreary County",Kentucky,6211,641,5531,10.32,89.05,Republican
21149,"McLean County",Kentucky,4633,989,3578,21.35,77.23,Republican
21151,"Madison County",Kentucky,45164,15180,29130,33.61,64.5,Republican
21153,"Magoffin County",Kentucky,5274,909,4288,17.24,81.3,Republican
21155,"Marion County",Kentucky,9100,2513,6473,27.62,71.13,Republican
21157,"Marshall County",Kentucky,17599,3700,13677,21.02,77.71,Republican
21159,"Martin County",Kentucky,3655,287,3343,7.85,91.46,Republican
21161,"Mason County",Kentucky,7898,2170,5621,27.48,71.17,Republican
21163,"Meade County",Kentucky,14119,3279,10630,23.22,75.29,Republican
21165,"Menifee County",Kentucky,3292,664,2563,20.17,77.86,Republican
21167,"Mercer County",Kentucky,11841,2838,8826,23.97,74.54,Republican
21169,"Metcalfe County",Kentucky,5124,884,4197,17.25,81.91,Republican
21171,"Monroe County",Kentucky,5308,576,4679,10.85,88.15,Republican
21173,"Montgomery County",Kentucky,12819,3329,9302,25.97,72.56,Republican
21175,"Morgan County",Kentucky,5373,939,4353,17.48,81.02,Republican
21177,"Muhlenberg County",Kentucky,13691,3048,10491,22.26,76.63,Republican
21179,"Nelson County",Kentucky,22838,6515,16052,28.53,70.29,Republican
21181,"Nicholas County",Kentucky,3319,824,2451,24.83,73.85,Republican
21183,"Ohio County",Kentucky,10935,2094,8679,19.15,79.37,Republican
21185,"Oldham County",Kentucky,38187,14402,23025,37.71,60.3,Republican
21187,"Owen County",Kentucky,5494,988,4434,17.98,80.71,Republican
21189,"Owsley County",Kentucky,1839,203,1625,11.04,88.36,Republican
21191,"Pendleton County",Kentucky,6900,1210,5593,17.54,81.06,Republican
21193,"Perry County",Kentucky,9992,1966,7913,19.68,79.19,Republican
21195,"Pike County",Kentucky,23946,4025,19684,16.81,82.2,Republican
21197,"Powell County",Kentucky,5360,1174,4092,21.9,76.34,Republican
21199,"Pulaski County",Kentucky,31725,5351,26051,16.87,82.12,Republican
21201,"Robertson County",Kentucky,1144,215,915,18.79,79.98,Republican
21203,"Rockcastle County",Kentucky,7724,986,6635,12.77,85.9,Republican
21205,"Rowan County",Kentucky,9872,3484,6224,35.29,63.05,Republican
21207,"Russell County",Kentucky,8893,1200,7622,13.49,85.71,Republican
21209,"Scott County",Kentucky,29761,10501,18747,35.28,62.99,Republican
21211,"Shelby County",Kentucky,24607,7822,16356,31.79,66.47,Republican
21213,"Simpson County",Kentucky,8776,2403,6253,27.38,71.25,Republican
21215,"Spencer County",Kentucky,11479,2415,8927,21.04,77.77,Republican
21217,"Taylor County",Kentucky,12256,2576,9523,21.02,77.7,Republican
21219,"Todd County",Kentucky,5112,1051,4009,20.56,78.42,Republican
21221,"Trigg County",Kentucky,7196,1667,5436,23.17,75.54,Republican
21223,"Trimble County",Kentucky,4249,923,3283,21.72,77.27,Republican
21225,"Union County",Kentucky,6058,1225,4758,20.22,78.54,Republican
21227,"Warren County",Kentucky,56860,21065,34862,37.05,61.31,Republican
21229,"Washington County",Kentucky,6338,1533,4720,24.19,74.47,Republican
21231,"Wayne County",Kentucky,8733,1444,7203,16.53,82.48,Republican
21233,"Webster County",Kentucky,5556,1153,4339,20.75,78.1,Republican
21235,"Whitley County",Kentucky,15075,2237,12687,14.84,84.16,Republican
21237,"Wolfe County",Kentucky,2915,689,2163,23.64,74.2,Republican
21239,"Woodford County",Kentucky,14984,6282,8419,41.92,56.19,Republican
22001,"Acadia Parish",Louisiana,26720,4695,21783,17.57,81.52,Republican
22003,"Allen Parish",Louisiana,8751,1661,7003,18.98,80.03,Republican
22005,"Ascension Parish",Louisiana,62473,20113,41319,32.19,66.14,Republican
22007,"Assumption Parish",Louisiana,10367,3273,6963,31.57,67.17,Republican
22009,"Avoyelles Parish",Louisiana,16037,4460,11379,27.81,70.95,Republican
22011,"Beauregard Parish",Louisiana,15874,2192,13504,13.81,85.07,Republican
22013,"Bienville Parish",Louisiana,6256,2531,3660,40.46,58.5,Republican
22015,"Bossier Parish",Louisiana,52232,14467,37105,27.7,71.04,Republican
22017,"Caddo Parish",Louisiana,94699,48864,44471,51.6,46.96,Democrat
22019,"Calcasieu Parish",Louisiana,81201,23918,56064,29.46,69.04,Republican
22021,"Caldwell Parish",Louisiana,4334,580,3724,13.38,85.93,Republican
22023,"Cameron Parish",Louisiana,3362,219,3120,6.51,92.8,Republican
22025,"Catahoula Parish",Louisiana,4348,1060,3258,24.38,74.93,Republican
22027,"Claiborne Parish",Louisiana,5816,2239,3522,38.5,60.56,Republican
22029,"Concordia Parish",Louisiana,7755,2698,4974,34.79,64.14,Republican
22031,"De Soto Parish",Louisiana,13913,4426,9359,31.81,67.27,Republican
22033,"East Baton Rouge Parish",Louisiana,190643,103820,82720,54.46,43.39,Democrat
22035,"East Carroll Parish",Louisiana,2306,1338,931,58.02,40.37,Democrat
22037,"East Feliciana Parish",Louisiana,9947,3809,6020,38.29,60.52,Republican
22039,"Evangeline Parish",Louisiana,14176,3526,10483,24.87,73.95,Republican
22041,"Franklin Parish",Louisiana,8798,2196,6524,24.96,74.15,Republican
22043,"Grant Parish",Louisiana,9018,996,7925,11.04,87.88,Republican
22045,"Iberia Parish",Louisiana,29331,9504,19511,32.4,66.52,Republican
22047,"Iberville Parish",Louisiana,15354,7503,7616,48.87,49.6,Republican
22049,"Jackson Parish",Louisiana,7226,1852,5291,25.63,73.22,Republican
22051,"Jefferson Parish",Louisiana,178205,75731,98810,42.5,55.45,Republican
22053,"Jefferson Davis Parish",Louisiana,14358,2699,11478,18.8,79.94,Republican
22055,"Lafayette Parish",Louisiana,111086,37170,72007,33.46,64.82,Republican
22057,"Lafourche Parish",Louisiana,42845,7864,34461,18.35,80.43,Republican
22059,"LaSalle Parish",Louisiana,6620,546,6023,8.25,90.98,Republican
22061,"Lincoln Parish",Louisiana,18157,6627,11248,36.5,61.95,Republican
22063,"Livingston Parish",Louisiana,65906,9965,55101,15.12,83.61,Republican
22065,"Madison Parish",Louisiana,3992,2094,1846,52.45,46.24,Democrat
22067,"Morehouse Parish",Louisiana,10097,4008,5961,39.69,59.04,Republican
22069,"Natchitoches Parish",Louisiana,15040,5740,9100,38.16,60.51,Republican
22071,"Orleans Parish",Louisiana,159130,130749,24119,82.16,15.16,Democrat
22073,"Ouachita Parish",Louisiana,64436,22845,40808,35.45,63.33,Republican
22075,"Plaquemines Parish",Louisiana,9945,3023,6803,30.4,68.41,Republican
22077,"Pointe Coupee Parish",Louisiana,11570,4132,7319,35.71,63.26,Republican
22079,"Rapides Parish",Louisiana,53395,16537,36171,30.97,67.74,Republican
22081,"Red River Parish",Louisiana,3725,1321,2337,35.46,62.74,Republican
22083,"Richland Parish",Louisiana,9193,2732,6354,29.72,69.12,Republican
22085,"Sabine Parish",Louisiana,10170,1488,8613,14.63,84.69,Republican
22087,"St. Bernard Parish",Louisiana,17292,5967,11033,34.51,63.8,Republican
22089,"St. Charles Parish",Louisiana,26685,8812,17443,33.02,65.37,Republican
22091,"St. Helena Parish",Louisiana,5745,2848,2804,49.57,48.81,Democrat
22093,"St. James Parish",Louisiana,11789,5792,5902,49.13,50.06,Republican
22095,"St. John the Baptist Parish",Louisiana,18827,12043,6557,63.97,34.83,Democrat
22097,"St. Landry Parish",Louisiana,37043,14833,21812,40.04,58.88,Republican
22099,"St. Martin Parish",Louisiana,25006,7284,17466,29.13,69.85,Republican
22101,"St. Mary Parish",Louisiana,20897,7011,13671,33.55,65.42,Republican
22103,"St. Tammany Parish",Louisiana,138384,37777,98377,27.3,71.09,Republican
22105,"Tangipahoa Parish",Louisiana,55104,16886,37500,30.64,68.05,Republican
22107,"Tensas Parish",Louisiana,2128,1002,1093,47.09,51.36,Republican
22109,"Terrebonne Parish",Louisiana,41327,9702,31115,23.48,75.29,Republican
22111,"Union Parish",Louisiana,10475,2206,8176,21.06,78.05,Republican
22113,"Vermilion Parish",Louisiana,26429,4637,21510,17.55,81.39,Republican
22115,"Vernon Parish",Louisiana,16149,2513,13474,15.56,83.44,Republican
22117,"Washington Parish",Louisiana,18455,5411,12846,29.32,69.61,Republican
22119,"Webster Parish",Louisiana,16205,5053,10965,31.18,67.66,Republican
22121,"West Baton Rouge Parish",Louisiana,13836,6008,7627,43.42,55.12,Republican
22123,"West Carroll Parish",Louisiana,4603,578,3986,12.56,86.6,Republican
22125,"West Feliciana Parish",Louisiana,6008,2004,3923,33.36,65.3,Republican
22127,"Winn Parish",Louisiana,5781,1292,4437,22.35,76.75,Republican
23001,"Androscoggin County",Maine,58847,27019,30605,45.91,52.01,Republican
23003,"Aroostook County",Maine,35653,12900,22246,36.18,62.4,Republican
23005,"Cumberland County",Maine,199225,133281,60950,66.9,30.59,Democrat
23007,"Franklin County",Maine,17836,7990,9459,44.8,53.03,Republican
23009,"Hancock County",Maine,36251,19817,15549,54.67,42.89,Democrat
23011,"Kennebec County",Maine,72886,34585,36589,47.45,50.2,Republican
23013,"Knox County",Maine,25893,15076,10262,58.22,39.63,Democrat
23015,"Lincoln County",Maine,24003,13110,10409,54.62,43.37,Democrat
23017,"Oxford County",Maine,34590,14765,19228,42.69,55.59,Republican
23019,"Penobscot County",Maine,87073,37945,47438,43.58,54.48,Republican
23021,"Piscataquis County",Maine,10205,3510,6487,34.39,63.57,Republican
23023,"Sagadahoc County",Maine,24456,13982,9917,57.17,40.55,Democrat
23025,"Somerset County",Maine,28441,10134,17826,35.63,62.68,Republican
23027,"Waldo County",Maine,25130,12661,11815,50.38,47.02,Democrat
23029,"Washington County",Maine,18048,6763,11003,37.47,60.97,Republican
23031,"York County",Maine,132838,72114,58194,54.29,43.81,Democrat
24001,"Allegany County",Maryland,32001,9231,22141,28.85,69.19,Republican
24003,"Anne Arundel County",Maryland,308782,171945,128892,55.68,41.74,Democrat
24005,"Baltimore County",Maryland,409811,249958,149560,60.99,36.49,Democrat
24009,"Calvert County",Maryland,53882,23438,29361,43.5,54.49,Republican
24011,"Caroline County",Maryland,16276,4860,11053,29.86,67.91,Republican
24013,"Carroll County",Maryland,101796,36867,62273,36.22,61.17,Republican
24015,"Cecil County",Maryland,52612,17628,33871,33.51,64.38,Republican
24017,"Charles County",Maryland,91650,63454,26145,69.24,28.53,Democrat
24019,"Dorchester County",Maryland,16730,6954,9390,41.57,56.13,Republican
24021,"Frederick County",Maryland,155004,82409,68753,53.17,44.36,Democrat
24023,"Garrett County",Maryland,15785,3456,11983,21.89,75.91,Republican
24025,"Harford County",Maryland,149020,62453,83050,41.91,55.73,Republican
24027,"Howard County",Maryland,180488,124764,49425,69.13,27.38,Democrat
24029,"Kent County",Maryland,11068,5251,5561,47.44,50.24,Republican
24031,"Montgomery County",Maryland,513919,386581,112637,75.22,21.92,Democrat
24033,"Prince George's County",Maryland,401881,347038,45008,86.35,11.2,Democrat
24035,"Queen Anne's County",Maryland,32136,11273,20200,35.08,62.86,Republican
24037,"St. Mary's County",Maryland,58543,23531,33582,40.19,57.36,Republican
24039,"Somerset County",Maryland,10090,4054,5805,40.18,57.53,Republican
24041,"Talbot County",Maryland,22667,11119,11125,49.05,49.08,Republican
24043,"Washington County",Maryland,73001,27260,44054,37.34,60.35,Republican
24045,"Wicomico County",Maryland,46698,21513,24065,46.07,51.53,Republican
24047,"Worcester County",Maryland,32728,12431,19632,37.98,59.99,Republican
24510,"Baltimore city",Maryland,229082,195109,27984,85.17,12.22,Democrat
25001,"Barnstable County",Massachusetts,147848,88129,57451,59.61,38.86,Democrat
25003,"Berkshire County",Massachusetts,68341,47094,19805,68.91,28.98,Democrat
25005,"Bristol County",Massachusetts,276910,137813,134201,49.77,48.46,Democrat
25007,"Dukes County",Massachusetts,12149,9137,2745,75.21,22.59,Democrat
25009,"Essex County",Massachusetts,399719,236624,155336,59.2,38.86,Democrat
25011,"Franklin County",Massachusetts,42054,28305,12428,67.31,29.55,Democrat
25013,"Hampden County",Massachusetts,207747,110937,92474,53.4,44.51,Democrat
25015,"Hampshire County",Massachusetts,84345,58617,23256,69.5,27.57,Democrat
25017,"Middlesex County",Massachusetts,809513,554471,235118,68.49,29.04,Democrat
25019,"Nantucket County",Massachusetts,7082,4784,2171,67.55,30.66,Democrat
25021,"Norfolk County",Massachusetts,383258,242712,132497,63.33,34.57,Democrat
25023,"Plymouth County",Massachusetts,298682,159962,133544,53.56,44.71,Democrat
25025,"Suffolk County",Massachusetts,297041,222280,66480,74.83,22.38,Democrat
25027,"Worcester County",Massachusetts,418748,225680,183802,53.89,43.89,Democrat
26001,"Alcona County",Michigan,7481,2140,5257,28.61,70.27,Republican
26003,"Alger County",Michigan,5258,2075,3116,39.46,59.26,Republican
26005,"Allegan County",Michigan,71890,25637,45206,35.66,62.88,Republican
26007,"Alpena County",Michigan,17210,6038,10967,35.08,63.72,Republican
26009,"Antrim County",Michigan,16882,6330,10341,37.5,61.25,Republican
26011,"Arenac County",Michigan,9158,2662,6379,29.07,69.65,Republican
26013,"Baraga County",Michigan,4332,1488,2779,34.35,64.15,Republican
26015,"Barry County",Michigan,38621,12391,25650,32.08,66.41,Republican
26017,"Bay County",Michigan,61331,25767,34792,42.01,56.73,Republican
26019,"Benzie County",Michigan,12845,5780,6895,45,53.68,Republican
26021,"Berrien County",Michigan,84478,38323,44975,45.36,53.24,Republican
26023,"Branch County",Michigan,21088,5911,14848,28.03,70.41,Republican
26025,"Calhoun County",Michigan,68490,28988,38606,42.32,56.37,Republican
26027,"Cass County",Michigan,27869,9050,18505,32.47,66.4,Republican
26029,"Charlevoix County",Michigan,17659,7197,10183,40.76,57.66,Republican
26031,"Cheboygan County",Michigan,16423,5543,10653,33.75,64.87,Republican
26033,"Chippewa County",Michigan,18363,6796,11249,37.01,61.26,Republican
26035,"Clare County",Michigan,17288,5273,11772,30.5,68.09,Republican
26037,"Clinton County",Michigan,49961,22450,26751,44.94,53.54,Republican
26039,"Crawford County",Michigan,8476,2752,5613,32.47,66.22,Republican
26041,"Delta County",Michigan,21874,7462,14109,34.11,64.5,Republican
26043,"Dickinson County",Michigan,15311,4763,10324,31.11,67.43,Republican
26045,"Eaton County",Michigan,65171,31056,33102,47.65,50.79,Republican
26047,"Emmet County",Michigan,22848,10005,12465,43.79,54.56,Republican
26049,"Genesee County",Michigan,223203,114670,105303,51.37,47.18,Democrat
26051,"Gladwin County",Michigan,15488,4501,10809,29.06,69.79,Republican
26053,"Gogebic County",Michigan,8292,3385,4803,40.82,57.92,Republican
26055,"Grand Traverse County",Michigan,62760,30339,31423,48.34,50.07,Republican
26057,"Gratiot County",Michigan,19848,6682,12894,33.67,64.96,Republican
26059,"Hillsdale County",Michigan,24813,5875,18631,23.68,75.09,Republican
26061,"Houghton County",Michigan,19364,7881,11181,40.7,57.74,Republican
26063,"Huron County",Michigan,18969,5522,13224,29.11,69.71,Republican
26065,"Ingham County",Michigan,148012,94542,50564,63.87,34.16,Democrat
26067,"Ionia County",Michigan,34013,11338,22179,33.33,65.21,Republican
26069,"Iosco County",Michigan,15731,5344,10155,33.97,64.55,Republican
26071,"Iron County",Michigan,7027,2441,4501,34.74,64.05,Republican
26073,"Isabella County",Michigan,30817,14011,16320,45.47,52.96,Republican
26075,"Jackson County",Michigan,83803,32348,50199,38.6,59.9,Republican
26077,"Kalamazoo County",Michigan,145646,84501,58671,58.02,40.28,Democrat
26079,"Kalkaska County",Michigan,11529,3206,8149,27.81,70.68,Republican
26081,"Kent County",Michigan,371722,192668,172720,51.83,46.46,Democrat
26083,"Keweenaw County",Michigan,1611,690,896,42.83,55.62,Republican
26085,"Lake County",Michigan,6915,2298,4523,33.23,65.41,Republican
26087,"Lapeer County",Michigan,55435,16338,38398,29.47,69.27,Republican
26089,"Leelanau County",Michigan,17680,9406,8035,53.2,45.45,Democrat
26091,"Lenawee County",Michigan,55012,20787,33463,37.79,60.83,Republican
26093,"Livingston County",Michigan,132402,49503,81217,37.39,61.34,Republican
26095,"Luce County",Michigan,2985,769,2170,25.76,72.7,Republican
26097,"Mackinac County",Michigan,7238,2675,4476,36.96,61.84,Republican
26099,"Macomb County",Michigan,509056,214977,284660,42.23,55.92,Republican
26101,"Manistee County",Michigan,15296,6309,8748,41.25,57.19,Republican
26103,"Marquette County",Michigan,38992,20866,17459,53.51,44.78,Democrat
26105,"Mason County",Michigan,18056,6973,10830,38.62,59.98,Republican
26107,"Mecosta County",Michigan,22489,7688,14445,34.19,64.23,Republican
26109,"Menominee County",Michigan,13060,4256,8647,32.59,66.21,Republican
26111,"Midland County",Michigan,50287,20926,28571,41.61,56.82,Republican
26113,"Missaukee County",Michigan,9151,1945,7066,21.25,77.22,Republican
26115,"Monroe County",Michigan,91338,32622,57405,35.72,62.85,Republican
26117,"Montcalm County",Michigan,34835,10368,23946,29.76,68.74,Republican
26119,"Montmorency County",Michigan,6391,1702,4599,26.63,71.96,Republican
26121,"Muskegon County",Michigan,95160,46028,47733,48.37,50.16,Republican
26123,"Newaygo County",Michigan,29197,8131,20630,27.85,70.66,Republican
26125,"Oakland County",Michigan,771939,419519,337791,54.35,43.76,Democrat
26127,"Oceana County",Michigan,14870,5085,9547,34.2,64.2,Republican
26129,"Ogemaw County",Michigan,12620,3578,8879,28.35,70.36,Republican
26131,"Ontonagon County",Michigan,3841,1313,2479,34.18,64.54,Republican
26133,"Osceola County",Michigan,13184,3326,9639,25.23,73.11,Republican
26135,"Oscoda County",Michigan,5192,1414,3716,27.23,71.57,Republican
26137,"Otsego County",Michigan,15971,5052,10693,31.63,66.95,Republican
26139,"Ottawa County",Michigan,178402,69653,106133,39.04,59.49,Republican
26141,"Presque Isle County",Michigan,8739,3036,5568,34.74,63.71,Republican
26143,"Roscommon County",Michigan,16065,5290,10582,32.93,65.87,Republican
26145,"Saginaw County",Michigan,103838,49515,52912,47.68,50.96,Republican
26147,"St. Clair County",Michigan,96519,30844,64277,31.96,66.6,Republican
26149,"St. Joseph County",Michigan,29307,9452,19403,32.25,66.21,Republican
26151,"Sanilac County",Michigan,23339,5957,17080,25.52,73.18,Republican
26153,"Schoolcraft County",Michigan,4897,1631,3196,33.31,65.26,Republican
26155,"Shiawassee County",Michigan,40682,15335,24718,37.69,60.76,Republican
26157,"Tuscola County",Michigan,30716,8562,21764,27.87,70.86,Republican
26159,"Van Buren County",Michigan,41162,17175,23407,41.73,56.87,Republican
