FIPS,State,State Code,County,Metro Area,Year,Median Rent,Efficiency,1BR,2BR,3BR,4BR,Entity ID
"44000","Rhode Island","RI","Newport County","Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2023,1976,1495,1526,1976,2649,3271,"4400557880"
"06000","California","CA","Solano County","Vallejo-Fairfield, CA MSA",2023,1963,1428,1620,1963,2790,3266,"0609599999"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501705805"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501713135"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501717475"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501717825"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501727480"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501737000"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501752805"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501769415"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501771025"
"25000","Massachusetts","MA","Middlesex County","Lowell, MA HUD Metro FMR Area",2023,1955,1340,1490,1955,2379,2626,"2501776135"
"12000","Florida","FL","Miami-Dade County","Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2023,1923,1362,1546,1923,2530,2997,"1208699999"
"08000","Colorado","CO","Boulder County","Boulder, CO MSA",2023,1911,1397,1578,1911,2541,3005,"0801399999"
"08000","Colorado","CO","Pitkin County","Pitkin County, CO",2023,1910,1366,1590,1910,2325,3179,"0809799999"
"53000","Washington","WA","Kitsap County","Bremerton-Silverdale, WA MSA",2023,1872,1252,1431,1872,2515,3026,"5303599999"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502300170"
"25000","Massachusetts","MA","Norfolk County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502102935"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502308130"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502309000"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502318455"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502327795"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502333920"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502338540"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502339450"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502340850"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502354415"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502375260"
"25000","Massachusetts","MA","Plymouth County","Brockton, MA HUD Metro FMR Area",2023,1863,1246,1415,1863,2375,2708,"2502379530"
"08000","Colorado","CO","Summit County","Summit County, CO",2023,1860,1350,1573,1860,2643,3168,"0811799999"
"23000","Maine","ME","York County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2303109410"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300510180"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300511125"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300512300"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300515430"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300524495"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300526525"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300527025"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300528240"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300528870"
"23000","Maine","ME","York County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2303133665"
"23000","Maine","ME","York County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2303139405"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300541067"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300553860"
"23000","Maine","ME","York County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2303155085"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300560545"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300561945"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300566145"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300571990"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300573670"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300582105"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300586025"
"23000","Maine","ME","Cumberland County","Portland, ME HUD Metro FMR Area",2023,1859,1243,1448,1859,2344,2732,"2300587845"
"08000","Colorado","CO","Adams County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0800199999"
"08000","Colorado","CO","Arapahoe County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0800599999"
"08000","Colorado","CO","Broomfield County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0801499999"
"08000","Colorado","CO","Clear Creek County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0801999999"
"08000","Colorado","CO","Denver County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0803199999"
"08000","Colorado","CO","Douglas County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0803599999"
"08000","Colorado","CO","Elbert County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0803999999"
"08000","Colorado","CO","Gilpin County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0804799999"
"08000","Colorado","CO","Jefferson County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0805999999"
"08000","Colorado","CO","Park County","Denver-Aurora-Lakewood, CO MSA",2023,1856,1390,1538,1856,2449,2750,"0809399999"
"06000","California","CA","Yolo County","Yolo, CA HUD Metro FMR Area",2023,1851,1386,1406,1851,2561,3072,"0611399999"
"41000","Oregon","OR","Clackamas County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"4100599999"
"41000","Oregon","OR","Columbia County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"4100999999"
"41000","Oregon","OR","Multnomah County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"4105199999"
"41000","Oregon","OR","Washington County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"4106799999"
"41000","Oregon","OR","Yamhill County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"4107199999"
"53000","Washington","WA","Clark County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"5301199999"
"53000","Washington","WA","Skamania County","Portland-Vancouver-Hillsboro, OR-WA MSA",2023,1839,1500,1610,1839,2574,2995,"5305999999"
"00000","Virgin Islands","VI","St. John","St. John Island, VI",2023,1831,1243,1473,1831,2228,2460,"7802099999"
"02000","Alaska","AK","Bethel Census Area","Bethel Census Area, AK",2023,1819,1417,1426,1819,2214,2444,"0205099999"
"02000","Alaska","AK","Aleutians West Census Area","Aleutians West Census Area, AK",2023,1797,1202,1365,1797,2187,2414,"0201699999"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301101300"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301108100"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301131940"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301137140"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301137940"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301142260"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301146260"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301147540"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301148020"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301149140"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301150260"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301151940"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301159940"
"33000","New Hampshire","NH","Hillsborough County","Nashua, NH HUD Metro FMR Area",2023,1796,1201,1364,1796,2304,2486,"3301185220"
"12000","Florida","FL","Collier County","Naples-Immokalee-Marco Island, FL MSA",2023,1795,1288,1468,1795,2394,2471,"1202199999"
"33000","New Hampshire","NH","Rockingham County","Western Rockingham County, NH HUD Metro FMR Area",2023,1780,1343,1352,1780,2530,2794,"3301502820"
"33000","New Hampshire","NH","Rockingham County","Western Rockingham County, NH HUD Metro FMR Area",2023,1780,1343,1352,1780,2530,2794,"3301509300"
"33000","New Hampshire","NH","Rockingham County","Western Rockingham County, NH HUD Metro FMR Area",2023,1780,1343,1352,1780,2530,2794,"3301543220"
"33000","New Hampshire","NH","Rockingham County","Western Rockingham County, NH HUD Metro FMR Area",2023,1780,1343,1352,1780,2530,2794,"3301556820"
"33000","New Hampshire","NH","Rockingham County","Western Rockingham County, NH HUD Metro FMR Area",2023,1780,1343,1352,1780,2530,2794,"3301557460"
"02000","Alaska","AK","North Slope Borough","North Slope Borough, AK",2023,1776,1188,1349,1776,2162,2386,"0218599999"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500901465"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500907420"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500925625"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500927620"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500929405"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500934550"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500940430"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500940710"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500946365"
"25000","Massachusetts","MA","Essex County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"2500977150"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301502340"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301512100"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301517940"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301527940"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301532900"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301540100"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301552900"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301564020"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301566660"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301567620"
"33000","New Hampshire","NH","Rockingham County","Lawrence, MA-NH HUD Metro FMR Area",2023,1776,1188,1377,1776,2162,2386,"3301585780"
"06000","California","CA","Riverside County","Riverside-San Bernardino-Ontario, CA MSA",2023,1751,1281,1398,1751,2376,2922,"0606599999"
"06000","California","CA","San Bernardino County","Riverside-San Bernardino-Ontario, CA MSA",2023,1751,1281,1398,1751,2376,2922,"0607199999"
"04000","Arizona","AZ","Maricopa County","Phoenix-Mesa-Scottsdale, AZ MSA",2023,1740,1344,1467,1740,2386,2716,"0401399999"
"04000","Arizona","AZ","Pinal County","Phoenix-Mesa-Scottsdale, AZ MSA",2023,1740,1344,1467,1740,2386,2716,"0402199999"
"02000","Alaska","AK","Northwest Arctic Borough","Northwest Arctic Borough, AK",2023,1720,1150,1307,1720,2302,2311,"0218899999"
"15000","Hawaii","HI","Kalawao County","Kalawao County, HI",2023,1717,1148,1304,1717,2224,2450,"1500599999"
"08000","Colorado","CO","San Miguel County","San Miguel County, CO",2023,1711,1144,1300,1711,2082,2763,"0811399999"
"08000","Colorado","CO","Routt County","Routt County, CO",2023,1695,1279,1288,1695,2063,2887,"0810799999"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502705490"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502706015"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502706365"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502728950"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502730945"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502734165"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502740255"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502741585"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502763165"
"25000","Massachusetts","MA","Worcester County","Eastern Worcester County, MA HUD Metro FMR Area",2023,1663,1112,1263,1663,2254,2681,"2502771480"
"15000","Hawaii","HI","Hawaii County","Hawaii County, HI",2023,1656,1116,1263,1656,2131,2250,"1500199999"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900108070"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900123890"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900126620"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900148620"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900168170"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900174190"
"09000","Connecticut","CT","Fairfield County","Bridgeport, CT HUD Metro FMR Area",2023,1652,1105,1332,1652,2110,2464,"0900177200"
"33000","New Hampshire","NH","Hillsborough County","Manchester, NH HUD Metro FMR Area",2023,1646,1126,1264,1646,2003,2255,"3301104500"
"33000","New Hampshire","NH","Hillsborough County","Manchester, NH HUD Metro FMR Area",2023,1646,1126,1264,1646,2003,2255,"3301129860"
"33000","New Hampshire","NH","Hillsborough County","Manchester, NH HUD Metro FMR Area",2023,1646,1126,1264,1646,2003,2255,"3301145140"
"33000","New Hampshire","NH","Hillsborough County","Manchester, NH HUD Metro FMR Area",2023,1646,1126,1264,1646,2003,2255,"3301179780"
"53000","Washington","WA","Pierce County","Tacoma, WA HUD Metro FMR Area",2023,1643,1174,1308,1643,2335,2740,"5305399999"
"09000","Connecticut","CT","New Haven County","Milford-Ansonia-Seymour, CT HUD Metro FMR Area",2023,1642,1098,1406,1642,1998,2797,"0900901220"
"09000","Connecticut","CT","New Haven County","Milford-Ansonia-Seymour, CT HUD Metro FMR Area",2023,1642,1098,1406,1642,1998,2797,"0900903250"
"09000","Connecticut","CT","New Haven County","Milford-Ansonia-Seymour, CT HUD Metro FMR Area",2023,1642,1098,1406,1642,1998,2797,"0900919550"
